time,data1
14040.0,3288
14055.0,-1294
14070.0,-2561
14085.0,-490
14100.0,576
14115.0,-2630
14130.0,-1667
14145.0,-2017
14160.0,3751
14175.0,-202
14190.0,-1526
14205.0,-2018
14220.0,1519
14235.0,295
14250.0,-1537
14265.0,-1234
14280.0,5951
14295.0,-2015
14310.0,1006
14325.0,-1829
14340.0,3012
14355.0,-2439
14370.0,-1747
14385.0,480
14400.0,2578
14415.0,-478
14430.0,-461
14445.0,-1345
14460.0,4203
14475.0,-2478
14490.0,-659
14505.0,-100
14520.0,902
14535.0,1098
14550.0,-2594
14565.0,-252
14580.0,1703
14595.0,-2696
14610.0,-1172
14625.0,-949
14640.0,794
14655.0,-236
14670.0,-2032
14685.0,472
14700.0,1269
14715.0,-1205
14730.0,46
14745.0,-276
14760.0,4518
14775.0,-2532
14790.0,143
14805.0,-646
14820.0,622
14835.0,846
14850.0,-2687
14865.0,-1250
14880.0,842
14895.0,1357
14910.0,-522
14925.0,-595
14940.0,2812
14955.0,-1940
14970.0,-2467
14985.0,-1071
15000.0,2676
15015.0,-1188
15030.0,-2775
15045.0,-1918
15060.0,3050
15075.0,-657
15090.0,-1492
15105.0,-1110
15120.0,1397
15135.0,-1431
15150.0,-753
15165.0,-1661
15180.0,645
15195.0,-718
15210.0,145
15225.0,-1081
15240.0,2492
15255.0,-1754
15270.0,-2233
15285.0,851
15300.0,659
15315.0,-327
15330.0,-2035
15345.0,-932
15360.0,1838
15375.0,-2600
15390.0,-129
15405.0,-2061
15420.0,3284
15435.0,268
15450.0,-2457
15465.0,-145
15480.0,3027
15495.0,-1649
15510.0,4242
15525.0,-2737
15540.0,3132
15555.0,-1409
15570.0,-806
15585.0,768
15600.0,1653
15615.0,-111
15630.0,-1765
15645.0,-2571
15660.0,2186
15675.0,-137
15690.0,-1462
15705.0,172
15720.0,2094
15735.0,1044
15750.0,-768
15765.0,-1132
15780.0,681
15795.0,-1976
15810.0,54
15825.0,-2685
15840.0,925
15855.0,-1465
15870.0,-397
15885.0,-650
15900.0,661
15915.0,-1736
15930.0,-2435
15945.0,-232
15960.0,4533
15975.0,-1011
15990.0,-2714
16005.0,-2809
16020.0,2334
16035.0,-1094
16050.0,-1634
16065.0,-905
16080.0,1753
16095.0,-125
16110.0,-447
16125.0,1165
16140.0,2239
16155.0,-1108
16170.0,-2397
16185.0,-456
16200.0,700
16215.0,-1452
16230.0,-635
16245.0,-767
16260.0,2343
16275.0,-2087
16290.0,-2447
16305.0,-2775
16320.0,517
16335.0,-1199
16350.0,-236
16365.0,-527
16380.0,1734
16395.0,-2787
16410.0,-1451
16425.0,-98
16440.0,2051
16455.0,-1869
16470.0,-2620
16485.0,-952
16500.0,2471
16515.0,-1584
16530.0,-2253
16545.0,-2119
16560.0,3680
16575.0,-1291
16590.0,-117
16605.0,-580
16620.0,2034
16635.0,572
16650.0,-967
16665.0,-142
16680.0,2803
16695.0,-2798
16710.0,605
16725.0,-4
16740.0,6303
16755.0,-2359
16770.0,-2828
16785.0,283
16800.0,2070
16815.0,-1648
16830.0,-1234
16845.0,-1008
16860.0,2765
16875.0,-2545
16890.0,-42
16905.0,-851
16920.0,3616
16935.0,1091
16950.0,-41
16965.0,-123
16980.0,1674
16995.0,-132
17010.0,-131
17025.0,-1697
17040.0,2404
17055.0,-685
17070.0,-912
17085.0,-1278
17100.0,914
17115.0,-504
17130.0,-2812
17145.0,-1032
17160.0,2669
17175.0,-1764
17190.0,168
17205.0,-1246
17220.0,1367
17235.0,-204
17250.0,-972
17265.0,-1047
17280.0,2835
17295.0,-127
17310.0,-1225
17325.0,-1631
17340.0,1867
17355.0,2140
17370.0,-1252
17385.0,-935
17400.0,1056
17415.0,-2383
17430.0,-2330
17445.0,-2263
17460.0,1881
17475.0,-528
17490.0,110
17505.0,-1098
17520.0,1947
17535.0,-1811
17550.0,-558
17565.0,-1955
17580.0,729
17595.0,-1920
17610.0,929
17625.0,-2631
17640.0,858
17655.0,-2904
17670.0,-998
17685.0,894
17700.0,1121
17715.0,-171
17730.0,-157
17745.0,-879
17760.0,1890
17775.0,-1189
17790.0,-1500
17805.0,381
17820.0,2314
17835.0,1104
17850.0,-2469
17865.0,-1880
17880.0,2304
17895.0,-212
17910.0,-663
17925.0,-2456
17940.0,2181
17955.0,-1224
17970.0,637
17985.0,-1001
18000.0,1807
18015.0,-626
18030.0,-1916
18045.0,-3211
18060.0,3152
18075.0,-2206
18090.0,-1842
18105.0,-630
18120.0,1961
18135.0,962
18150.0,-1258
18165.0,-1261
18180.0,1872
18195.0,-963
18210.0,-340
18225.0,-617
18240.0,2235
18255.0,-2219
18270.0,-106
18285.0,-13
18300.0,1503
18315.0,-2268
18330.0,-1751
18345.0,-2038
18360.0,2319
18375.0,-33
18390.0,-2831
18405.0,-1580
18420.0,786
18435.0,-284
18450.0,-975
18465.0,-1965
18480.0,2025
18495.0,-2722
18510.0,443
18525.0,-2139
18540.0,1136
18555.0,-2844
18570.0,-42
18585.0,1986
18600.0,52
18615.0,-2889
18630.0,-1614
18645.0,-292
18660.0,2603
18675.0,-990
18690.0,-1502
18705.0,205
18720.0,2688
18735.0,-799
18750.0,-2377
18765.0,-1345
18780.0,3299
18795.0,-789
18810.0,-157
18825.0,-1797
18840.0,3170
18855.0,-2480
18870.0,-1047
18885.0,988
18900.0,1846
18915.0,-1194
18930.0,-1741
18945.0,-3015
18960.0,4463
18975.0,-1673
18990.0,-681
19005.0,-2126
19020.0,2003
19035.0,-829
19050.0,-212
19065.0,-1435
19080.0,1940
19095.0,-1410
19110.0,-1098
19125.0,-1749
19140.0,961
19155.0,-2388
19170.0,-283
19185.0,-504
19200.0,6156
19215.0,-2764
19230.0,-553
19245.0,-1362
19260.0,2217
19275.0,-2648
19290.0,-2115
19305.0,-1402
19320.0,1013
19335.0,659
19350.0,-1165
19365.0,43
19380.0,2522
19395.0,-1112
19410.0,-1370
19425.0,-2285
19440.0,2437
19455.0,-1331
19470.0,-197
19485.0,-604
19500.0,1746
19515.0,-1622
19530.0,-2813
19545.0,-544
19560.0,1732
19575.0,-2213
19590.0,-2107
19605.0,-124
19620.0,1038
19635.0,-672
19650.0,-2576
19665.0,-966
19680.0,2996
19695.0,-240
19710.0,-971
19725.0,-2583
19740.0,624
19755.0,-1755
19770.0,-1323
19785.0,513
19800.0,914
19815.0,1025
19830.0,-2742
19845.0,-2798
19860.0,2490
19875.0,-560
19890.0,-1908
19905.0,-282
19920.0,2815
19935.0,619
19950.0,-1584
19965.0,-1798
19980.0,2417
19995.0,-557
20010.0,-824
20025.0,-1826
20040.0,1081
20055.0,-1455
20070.0,-215
20085.0,-34
20100.0,2742
20115.0,-2354
20130.0,-2584
20145.0,-2833
20160.0,3333
20175.0,-2444
20190.0,-1201
20205.0,-2247
20220.0,1406
20235.0,-1005
20250.0,-2090
20265.0,-1942
20280.0,3121
20295.0,-1696
20310.0,205
20325.0,-1034
20340.0,1355
20355.0,-961
20370.0,-221
20385.0,1183
20400.0,2897
20415.0,-2883
20430.0,492
20445.0,-3238
20460.0,1622
20475.0,-1505
20490.0,-2453
20505.0,-2057
20520.0,673
20535.0,157
20550.0,-2276
20565.0,-2467
20580.0,2933
20595.0,-925
20610.0,587
20625.0,-2465
20640.0,2604
20655.0,-1283
20670.0,-1469
20685.0,1090
20700.0,836
20715.0,-602
20730.0,-828
20745.0,-2547
20760.0,3341
20775.0,-514
20790.0,-1271
20805.0,-426
20820.0,2277
20835.0,765
20850.0,-743
20865.0,-982
20880.0,2973
20895.0,-2852
20910.0,960
20925.0,-2143
20940.0,2068
20955.0,-2639
20970.0,-2656
20985.0,1160
21000.0,2060
21015.0,-1760
21030.0,-1648
21045.0,2206
21060.0,3145
21075.0,-2852
21090.0,-891
21105.0,-2590
21120.0,1471
21135.0,293
21150.0,-2865
21165.0,-1400
21180.0,2594
21195.0,-1678
21210.0,1078
21225.0,-2583
21240.0,3070
21255.0,-1610
21270.0,-990
21285.0,-335
21300.0,1568
21315.0,-812
21330.0,-286
21345.0,-355
21360.0,3194
21375.0,-2271
21390.0,-2105
21405.0,-2279
21420.0,1289
21435.0,440
21450.0,-1016
21465.0,-1560
21480.0,2569
21495.0,-1021
21510.0,-463
21525.0,-2835
21540.0,555
21555.0,-104
21570.0,-1886
21585.0,-1090
21600.0,2661
21615.0,-680
21630.0,-2776
21645.0,-2121
21660.0,5935
21675.0,-2144
21690.0,-2603
21705.0,-1363
21720.0,1277
21735.0,-1211
21750.0,-2666
21765.0,-223
21780.0,927
21795.0,-1640
21810.0,781
21825.0,-2494
21840.0,2795
21855.0,-1380
21870.0,-1606
21885.0,-25
21900.0,590
21915.0,1
21930.0,-886
21945.0,-2747
21960.0,2550
21975.0,-487
21990.0,-1583
22005.0,-1861
22020.0,488
22035.0,-71
22050.0,-2506
22065.0,-1061
22080.0,3122
22095.0,-399
22110.0,-1108
22125.0,-1102
22140.0,1795
22155.0,-2026
22170.0,-348
22185.0,-1008
22200.0,2518
22215.0,-467
22230.0,73
22245.0,-1172
22260.0,2881
22275.0,313
22290.0,-1562
22305.0,-493
22320.0,2400
22335.0,-1676
22350.0,-805
22365.0,-863
22380.0,3029
22395.0,-964
22410.0,-1220
22425.0,-696
22440.0,2421
22455.0,-2791
22470.0,-1300
22485.0,-1449
22500.0,2074
22515.0,-2158
22530.0,-2311
22545.0,-836
22560.0,2725
22575.0,-693
22590.0,-552
22605.0,-2169
22620.0,2380
22635.0,-648
22650.0,-2639
22665.0,-102
22680.0,3277
22695.0,-2424
22710.0,-1588
22725.0,-1293
22740.0,2140
22755.0,-150
22770.0,-1870
22785.0,1198
22800.0,3172
22815.0,-1922
22830.0,-1397
22845.0,-426
22860.0,3470
22875.0,-1618
22890.0,474
22905.0,-703
22920.0,2353
22935.0,-39
22950.0,-2342
22965.0,16
22980.0,1163
22995.0,-1120
23010.0,722
23025.0,-2296
23040.0,2587
23055.0,-2629
23070.0,-1763
23085.0,-569
23100.0,1375
23115.0,-252
23130.0,-2580
23145.0,-38
23160.0,1845
23175.0,-2744
23190.0,-378
23205.0,-1308
23220.0,2075
23235.0,-809
23250.0,-594
23265.0,-2604
23280.0,1282
23295.0,-1628
23310.0,-1460
23325.0,-2281
23340.0,3244
23355.0,-1901
23370.0,-570
23385.0,-728
23400.0,1695
23415.0,-87
23430.0,-624
23445.0,-1886
23460.0,3742
23475.0,-1333
23490.0,-2077
23505.0,3040
23520.0,37
23535.0,-651
23550.0,-2472
23565.0,-2085
23580.0,2210
23595.0,-1671
23610.0,-1285
23625.0,-1068
23640.0,1859
23655.0,-1109
23670.0,-266
23685.0,-1551
23700.0,2173
23715.0,-1961
23730.0,-537
23745.0,-822
23760.0,4598
23775.0,-1526
23790.0,-1301
23805.0,-1020
23820.0,636
23835.0,848
23850.0,-1293
23865.0,-2785
23880.0,1898
23895.0,-1290
23910.0,69
23925.0,-2657
23940.0,3299
23955.0,-1019
23970.0,-1136
23985.0,-254
24000.0,3398
24015.0,-86
24030.0,-1231
24045.0,36
24060.0,4601
24075.0,-1059
24090.0,-2075
24105.0,-1990
24120.0,3430
24135.0,-443
24150.0,-1736
24165.0,-2075
24180.0,3268
24195.0,-245
24210.0,1071
24225.0,-1957
24240.0,2340
24255.0,-856
24270.0,-2615
24285.0,717
24300.0,2802
24315.0,-852
24330.0,-185
24345.0,-431
24360.0,4192
24375.0,-1931
24390.0,-231
24405.0,-626
24420.0,2222
24435.0,-251
24450.0,-1793
24465.0,-129
24480.0,3305
24495.0,-1557
24510.0,669
24525.0,-2201
24540.0,1062
24555.0,-2141
24570.0,-553
24585.0,1267
24600.0,1820
24615.0,-1552
24630.0,-355
24645.0,-532
24660.0,4501
24675.0,-637
24690.0,-1704
24705.0,-651
24720.0,1023
24735.0,1794
24750.0,-1890
24765.0,-549
24780.0,1792
24795.0,-1922
24810.0,-1047
24825.0,-2133
24840.0,2117
24855.0,-758
24870.0,-2584
24885.0,146
24900.0,1601
24915.0,-2356
24930.0,-2684
24945.0,-595
24960.0,3235
24975.0,-2253
24990.0,-2867
25005.0,-2538
25020.0,3161
25035.0,-1600
25050.0,-1620
25065.0,-1247
25080.0,3168
25095.0,-800
25110.0,-1244
25125.0,-2704
25140.0,655
25155.0,-840
25170.0,-1843
25185.0,-984
25200.0,2506
25215.0,-2191
25230.0,-2236
25245.0,-2485
25260.0,4485
25275.0,-1925
25290.0,-566
25305.0,-1742
25320.0,2662
25335.0,-789
25350.0,1309
25365.0,-1698
25380.0,1524
25395.0,-1507
25410.0,-1439
25425.0,-887
25440.0,1984
25455.0,-2665
25470.0,-763
25485.0,-1002
25500.0,1480
25515.0,-1732
25530.0,-731
25545.0,-394
25560.0,1867
25575.0,-2335
25590.0,-2403
25605.0,-1646
25620.0,1253
25635.0,-418
25650.0,-2550
25665.0,-2535
25680.0,2021
25695.0,89
25710.0,629
25725.0,-858
25740.0,625
25755.0,-1872
25770.0,-1262
25785.0,-1249
25800.0,1716
25815.0,-2290
25830.0,-898
25845.0,-1187
25860.0,2903
25875.0,-1111
25890.0,-2283
25905.0,-1328
25920.0,3374
25935.0,1103
25950.0,-413
25965.0,681
25980.0,818
25995.0,-2294
26010.0,906
26025.0,-1397
26040.0,1752
26055.0,-1965
26070.0,-120
26085.0,-555
26100.0,1499
26115.0,-2035
26130.0,47
26145.0,-2024
26160.0,1801
26175.0,-1331
26190.0,10
26205.0,-2748
26220.0,1030
26235.0,-1245
26250.0,-30
26265.0,-1546
26280.0,621
26295.0,-1323
26310.0,1163
26325.0,-2460
26340.0,3048
26355.0,-1427
26370.0,-2541
26385.0,598
26400.0,2369
26415.0,-2732
26430.0,17
26445.0,-1197
26460.0,2962
26475.0,-997
26490.0,-285
26505.0,-1214
26520.0,1210
26535.0,-38
26550.0,-48
26565.0,-227
26580.0,6293
26595.0,-1839
26610.0,835
26625.0,52
26640.0,2107
26655.0,-232
26670.0,-140
26685.0,202
26700.0,729
26715.0,-272
26730.0,-592
26745.0,-665
26760.0,3088
26775.0,-767
26790.0,-1112
26805.0,-981
26820.0,2586
26835.0,1242
26850.0,-502
26865.0,-2174
26880.0,667
26895.0,-2870
26910.0,-739
26925.0,-1364
26940.0,633
26955.0,-2322
26970.0,-1169
26985.0,-226
27000.0,465
27015.0,-771
27030.0,-823
27045.0,-1210
27060.0,2866
27075.0,-2580
27090.0,83
27105.0,-2346
27120.0,1915
27135.0,1105
27150.0,-400
27165.0,-2643
27180.0,2605
27195.0,528
27210.0,-1149
27225.0,-793
27240.0,1396
27255.0,-564
27270.0,-2573
27285.0,-1035
27300.0,854
27315.0,-1742
27330.0,-2128
27345.0,-2455
27360.0,4147
27375.0,-2689
27390.0,-1680
27405.0,-1056
27420.0,2497
27435.0,-948
27450.0,-654
27465.0,-3017
27480.0,2215
27495.0,-479
27510.0,62
27525.0,-1478
27540.0,608
27555.0,-2405
27570.0,-503
27585.0,-374
27600.0,2732
27615.0,-2860
27630.0,-2542
27645.0,-593
27660.0,4450
27675.0,-2665
27690.0,-1468
27705.0,-963
27720.0,2134
27735.0,1130
27750.0,-2483
27765.0,-74
27780.0,2746
27795.0,-1923
27810.0,2993
27825.0,-1560
27840.0,3007
27855.0,-2326
27870.0,-1209
27885.0,-1136
27900.0,2391
27915.0,-1299
27930.0,-998
27945.0,-2072
27960.0,2706
27975.0,-2173
27990.0,-1911
28005.0,-1854
28020.0,3402
28035.0,978
28050.0,-2512
28065.0,-1557
28080.0,1743
28095.0,-237
28110.0,807
28125.0,-2477
28140.0,2388
28155.0,5
28170.0,-2260
28185.0,-109
28200.0,2342
28215.0,-2752
28230.0,-1158
28245.0,-2060
28260.0,4690
28275.0,-345
28290.0,-297
28305.0,-893
28320.0,2569
28335.0,-1213
28350.0,-433
28365.0,-120
28380.0,2761
28395.0,-1677
28410.0,1243
28425.0,1026
28440.0,-649
28455.0,-262
28470.0,-23
28485.0,-615
28500.0,2196
28515.0,-2053
28530.0,-1984
28545.0,-1788
28560.0,3953
28575.0,17
28590.0,-263
28605.0,-1252
28620.0,3787
28635.0,1107
28650.0,156
28665.0,-2172
28680.0,1146
28695.0,-419
28710.0,-1182
28725.0,-1483
28740.0,2897
28755.0,-1144
28770.0,-1559
28785.0,-694
28800.0,1645
28815.0,-597
28830.0,300
28845.0,-2464
28860.0,3083
28875.0,255
28890.0,-1363
28905.0,-1586
28920.0,3097
28935.0,-801
28950.0,-804
28965.0,-12
28980.0,2206
28995.0,-2202
29010.0,-203
29025.0,-607
29040.0,3898
29055.0,-2637
29070.0,217
29085.0,572
29100.0,1606
29115.0,-91
29130.0,-744
29145.0,-784
29160.0,2189
29175.0,-832
29190.0,-2225
29205.0,-315
29220.0,1918
29235.0,-1576
29250.0,-374
29265.0,-210
29280.0,3104
29295.0,-1942
29310.0,-1353
29325.0,-575
29340.0,1317
29355.0,-66
29370.0,-752
29385.0,165
29400.0,3132
29415.0,-2261
29430.0,-1005
29445.0,-528
29460.0,1971
29475.0,761
29490.0,470
29505.0,-831
29520.0,2191
29535.0,1532
29550.0,-2533
29565.0,-683
29580.0,2891
29595.0,-1924
29610.0,-323
29625.0,-2631
29640.0,1458
29655.0,1028
29670.0,-2653
29685.0,1319
29700.0,750
29715.0,-447
29730.0,-1983
29745.0,-931
29760.0,3392
29775.0,-2143
29790.0,-243
29805.0,-1105
29820.0,1222
29835.0,511
29850.0,-2350
29865.0,-2510
29880.0,1328
29895.0,-1097
29910.0,1471
29925.0,-1304
29940.0,918
29955.0,-629
29970.0,-1787
29985.0,-266
30000.0,1996
30015.0,-131
30030.0,-1590
30045.0,112
30060.0,2114
30075.0,-1378
30090.0,-2635
30105.0,-442
30120.0,2189
30135.0,-711
30150.0,-1931
30165.0,-2802
30180.0,1267
30195.0,-2496
30210.0,-1185
30225.0,-2555
30240.0,3395
30255.0,-1592
30270.0,2710
30285.0,-1826
30300.0,2382
30315.0,-2720
30330.0,103
30345.0,-2775
30360.0,2638
30375.0,-1102
30390.0,-2088
30405.0,-2121
30420.0,2957
30435.0,784
30450.0,-301
30465.0,-661
30480.0,3474
30495.0,317
30510.0,1221
30525.0,53
30540.0,2992
30555.0,-1038
30570.0,371
30585.0,1000
30600.0,2088
30615.0,-471
30630.0,-658
30645.0,-615
30660.0,3480
30675.0,-1006
30690.0,-2506
30705.0,-116
30720.0,3489
30735.0,815
30750.0,-1517
30765.0,-1911
30780.0,3322
30795.0,-2441
30810.0,-785
30825.0,-704
30840.0,2059
30855.0,-1845
30870.0,171
30885.0,2882
30900.0,2256
30915.0,-871
30930.0,-688
30945.0,-539
30960.0,2686
30975.0,-167
30990.0,-1577
31005.0,-1857
31020.0,2067
31035.0,445
31050.0,-1183
31065.0,-1098
31080.0,1358
31095.0,-852
31110.0,-1586
31125.0,-705
31140.0,1882
31155.0,-1408
31170.0,-526
31185.0,1174
31200.0,2670
31215.0,-959
31230.0,-984
31245.0,-2338
31260.0,2970
31275.0,673
31290.0,-903
31305.0,289
31320.0,1437
31335.0,643
31350.0,-755
31365.0,-1916
31380.0,1053
31395.0,-2063
31410.0,-1433
31425.0,-1833
31440.0,2686
31455.0,-2300
31470.0,-944
31485.0,403
31500.0,3634
31515.0,-2976
31530.0,-207
31545.0,-2230
31560.0,4675
31575.0,124
31590.0,-11
31605.0,-570
31620.0,1534
31635.0,1213
31650.0,-924
31665.0,-139
31680.0,945
31695.0,-1542
31710.0,-958
31725.0,-2405
31740.0,2195
31755.0,-2188
31770.0,-1716
31785.0,-1284
31800.0,1110
31815.0,-745
31830.0,-2439
31845.0,-741
31860.0,3779
31875.0,-866
31890.0,-1230
31905.0,-1477
31920.0,2469
31935.0,-589
31950.0,-3092
31965.0,-3321
31980.0,803
31995.0,-655
32010.0,-1235
32025.0,-1911
32040.0,588
32055.0,-3129
32070.0,-485
32085.0,809
32100.0,2083
32115.0,514
32130.0,-2930
32145.0,-2466
32160.0,3940
32175.0,-745
32190.0,11
32205.0,408
32220.0,2629
32235.0,1501
32250.0,-1712
32265.0,-359
32280.0,2084
32295.0,-694
32310.0,223
32325.0,-2300
32340.0,1309
32355.0,-19
32370.0,-1963
32385.0,-1022
32400.0,1691
32415.0,-2213
32430.0,-65
32445.0,-1598
32460.0,4293
32475.0,-2757
32490.0,-1521
32505.0,-1677
32520.0,2175
32535.0,-1293
32550.0,-539
32565.0,-1936
32580.0,1055
32595.0,-2041
32610.0,-677
32625.0,-1348
32640.0,3123
32655.0,-460
32670.0,-1770
32685.0,-402
32700.0,1561
32715.0,-711
32730.0,2991
32745.0,-1678
32760.0,2738
32775.0,-382
32790.0,-2760
32805.0,-2723
32820.0,1249
32835.0,-263
32850.0,-1816
32865.0,-1428
32880.0,2367
32895.0,-1992
32910.0,-1943
32925.0,-1585
32940.0,2904
32955.0,-2103
32970.0,-2619
32985.0,944
33000.0,2719
33015.0,-724
33030.0,-490
33045.0,-1120
33060.0,2015
33075.0,-795
33090.0,-419
33105.0,333
33120.0,2330
33135.0,247
33150.0,174
33165.0,-118
33180.0,1804
33195.0,-959
33210.0,49
33225.0,-210
33240.0,1199
33255.0,-2724
33270.0,-1422
33285.0,-1159
33300.0,1233
33315.0,-2085
33330.0,-1125
33345.0,1576
33360.0,3200
33375.0,-1713
33390.0,-694
33405.0,-2576
33420.0,1155
33435.0,-778
33450.0,-828
33465.0,-1245
33480.0,558
33495.0,151
33510.0,1006
33525.0,-1731
33540.0,2789
33555.0,-2082
33570.0,-726
33585.0,-62
33600.0,933
33615.0,-221
33630.0,-1362
33645.0,-479
33660.0,3930
33675.0,-2450
33690.0,-482
33705.0,-1910
33720.0,674
33735.0,-1520
33750.0,136
33765.0,-1198
33780.0,972
33795.0,-855
33810.0,-669
33825.0,-69
33840.0,2661
33855.0,152
33870.0,-1487
33885.0,-211
33900.0,3029
33915.0,-2178
33930.0,-1277
33945.0,-1475
33960.0,7606
33975.0,-2621
33990.0,-2768
34005.0,-1929
34020.0,1165
34035.0,880
34050.0,-326
34065.0,-1871
34080.0,2450
34095.0,-2581
34110.0,1351
34125.0,-556
34140.0,1434
34155.0,-2679
34170.0,-578
34185.0,529
34200.0,1663
34215.0,-221
34230.0,-102
34245.0,-1651
34260.0,3542
34275.0,98
34290.0,-944
34305.0,-2020
34320.0,2122
34335.0,-58
34350.0,-1405
34365.0,-788
34380.0,2577
34395.0,-393
34410.0,-488
34425.0,84
34440.0,2169
34455.0,-1813
34470.0,-2794
34485.0,143
34500.0,3382
34515.0,-1622
34530.0,-1103
34545.0,-904
34560.0,2549
34575.0,1265
34590.0,-2744
34605.0,-401
34620.0,2029
34635.0,-1535
34650.0,-1177
34665.0,-1584
34680.0,3480
34695.0,57
34710.0,-1519
34725.0,-1229
34740.0,2555
34755.0,-1051
34770.0,-2430
34785.0,644
34800.0,1072
34815.0,-2716
34830.0,-1206
34845.0,-1529
34860.0,3281
34875.0,-498
34890.0,-1019
34905.0,-1427
34920.0,860
34935.0,-1609
34950.0,-2118
34965.0,-1287
34980.0,2464
34995.0,-2579
35010.0,-101
35025.0,-583
35040.0,2109
35055.0,109
35070.0,-1526
35085.0,1281
35100.0,3046
35115.0,-1477
35130.0,-3122
35145.0,-1926
35160.0,2271
35175.0,-386
35190.0,914
35205.0,-1235
35220.0,1564
35235.0,-85
35250.0,-1666
35265.0,86
35280.0,1823
35295.0,-1324
35310.0,-202
35325.0,-1552
35340.0,769
35355.0,-1647
35370.0,-2306
35385.0,-239
35400.0,2261
35415.0,-85
35430.0,-1080
35445.0,-483
35460.0,4562
35475.0,-1117
35490.0,-2746
35505.0,-1164
35520.0,519
35535.0,300
35550.0,-542
35565.0,-1419
35580.0,633
35595.0,-1443
35610.0,201
35625.0,-2113
35640.0,2194
35655.0,-850
35670.0,-1377
35685.0,105
35700.0,1965
35715.0,-1592
35730.0,-962
35745.0,-2894
35760.0,2526
35775.0,-180
35790.0,-1254
35805.0,1673
35820.0,768
35835.0,-209
35850.0,-2663
35865.0,-736
35880.0,3318
35895.0,-1093
35910.0,1276
35925.0,-404
35940.0,417
35955.0,-296
35970.0,-1072
35985.0,-1086
36000.0,1905
36015.0,-923
36030.0,-1561
36045.0,-2679
36060.0,4334
36075.0,-1469
36090.0,-2188
36105.0,-914
36120.0,2115
36135.0,396
36150.0,-2106
36165.0,-2080
36180.0,2892
36195.0,-1532
36210.0,591
36225.0,-1007
36240.0,2193
36255.0,-1386
36270.0,-1395
36285.0,-1380
36300.0,562
36315.0,-2764
36330.0,-1833
36345.0,-2883
36360.0,2353
36375.0,-2271
36390.0,-2037
36405.0,-152
36420.0,5562
36435.0,-423
36450.0,-1210
36465.0,-868
36480.0,1651
36495.0,-1020
36510.0,-532
36525.0,-1819
36540.0,2432
36555.0,-2110
36570.0,-716
36585.0,-1367
36600.0,1077
36615.0,-306
36630.0,-1578
36645.0,-1490
36660.0,2354
36675.0,-2189
36690.0,-2657
36705.0,-1604
36720.0,3137
36735.0,-722
36750.0,-906
36765.0,-1275
36780.0,1429
36795.0,-1074
36810.0,572
36825.0,-2621
36840.0,1023
36855.0,-1551
36870.0,-1495
36885.0,191
36900.0,2893
36915.0,-1855
36930.0,-1047
36945.0,-1260
36960.0,3229
36975.0,-1146
36990.0,-2121
37005.0,-791
37020.0,1220
37035.0,1484
37050.0,-1516
37065.0,-2617
37080.0,1015
37095.0,-2106
37110.0,629
37125.0,-1030
37140.0,1813
37155.0,-2801
37170.0,-782
37185.0,1206
37200.0,1393
37215.0,-821
37230.0,-90
37245.0,88
37260.0,3186
37275.0,-753
37290.0,-1191
37305.0,-1769
37320.0,3017
37335.0,1126
37350.0,-1395
37365.0,-101
37380.0,3153
37395.0,-2590
37410.0,-561
37425.0,-209
37440.0,1016
37455.0,-5
37470.0,-1127
37485.0,492
37500.0,2977
37515.0,-442
37530.0,-382
37545.0,-2745
37560.0,2744
37575.0,-1591
37590.0,-1673
37605.0,-295
37620.0,2741
37635.0,1071
37650.0,1983
37665.0,-1137
37680.0,1852
37695.0,-1620
37710.0,-207
37725.0,-1055
37740.0,1502
37755.0,-539
37770.0,-2474
37785.0,13
37800.0,1480
37815.0,-2748
37830.0,86
37845.0,-2773
37860.0,2089
37875.0,-751
37890.0,-2000
37905.0,-987
37920.0,2741
37935.0,-265
37950.0,-1803
37965.0,-457
37980.0,1129
37995.0,-2401
38010.0,667
38025.0,-708
38040.0,1308
38055.0,-2042
38070.0,-1895
38085.0,1040
38100.0,1057
38115.0,-1607
38130.0,-568
38145.0,-2284
38160.0,4182
38175.0,-518
38190.0,-1474
38205.0,56
38220.0,2573
38235.0,-533
38250.0,-1092
38265.0,2940
38280.0,-174
38295.0,-1742
38310.0,146
38325.0,-1018
38340.0,3376
38355.0,-2815
38370.0,-1793
38385.0,169
38400.0,2555
38415.0,-536
38430.0,-1363
38445.0,-347
38460.0,4434
38475.0,-274
38490.0,-2484
38505.0,126
38520.0,1906
38535.0,-325
38550.0,-1076
38565.0,-1115
38580.0,2109
38595.0,-2163
38610.0,-1068
38625.0,-127
38640.0,3102
38655.0,-1784
38670.0,-1281
38685.0,-175
38700.0,607
38715.0,-1729
38730.0,254
38745.0,-567
38760.0,2898
38775.0,-2209
38790.0,-1802
38805.0,-151
38820.0,2646
38835.0,-383
38850.0,-257
38865.0,-2347
38880.0,5001
38895.0,-1630
38910.0,-245
38925.0,-243
38940.0,611
38955.0,89
38970.0,-2012
38985.0,-33
39000.0,1278
39015.0,250
39030.0,-912
39045.0,-2203
39060.0,3989
39075.0,-2540
39090.0,-735
39105.0,-980
39120.0,934
39135.0,-986
39150.0,-2010
39165.0,-562
39180.0,1611
39195.0,-782
39210.0,-809
39225.0,-1351
39240.0,1711
39255.0,-528
39270.0,-764
39285.0,-457
39300.0,1317
39315.0,-764
39330.0,116
39345.0,-1173
39360.0,4208
39375.0,190
